date,FXAUDCAD,FXBRLCAD,FXCNYCAD,FXEURCAD,FXHKDCAD,FXINRCAD,FXIDRCAD,FXJPYCAD,FXMYRCAD,FXMXNCAD,FXNZDCAD,FXNOKCAD,FXPENCAD,FXRUBCAD,FXSARCAD,FXSGDCAD,FXZARCAD,FXKRWCAD,FXSEKCAD,FXCHFCAD,FXTWDCAD,FXTHBCAD,FXTRYCAD,FXGBPCAD,FXUSDCAD,FXVNDCAD
29/05/2017,1.0006,0.4112,0.1961,1.5027,0.1725,0.02083,0.000101,0.01208,0.3147,0.07266,0.9505,0.1599,0.4099,0.02381,0.3585,0.9707,0.1037,0.001198,0.1546,1.3779,0.04454,0.03942,0.3759,1.7266,1.3446,0.000059
30/05/2017,1.0049,0.4127,0.1965,1.5059,0.1728,0.02083,0.000101,0.01215,0.3145,0.07224,0.9548,0.1596,0.4101,0.0238,0.3592,0.9727,0.1025,0.001198,0.1543,1.3814,0.04464,0.03947,0.3792,1.7319,1.3469,0.000059
31/05/2017,1.004,0.4162,0.1982,1.5164,0.1732,0.02093,0.000101,0.01219,0.3153,0.07225,0.9583,0.1601,0.4124,0.02377,0.36,0.976,0.1027,0.001206,0.1553,1.393,0.04481,0.03965,0.3822,1.7387,1.35,0.000059
01/06/2017,0.9966,0.4169,0.1983,1.5141,0.1733,0.02095,0.000101,0.01213,0.3148,0.07259,0.9538,0.1597,0.4127,0.02394,0.36,0.9739,0.1041,0.001203,0.1552,1.3904,0.04479,0.03952,0.3822,1.7392,1.35,0.000059
02/06/2017,1.0033,0.4164,0.1982,1.5218,0.1733,0.02096,0.000101,0.01221,0.3155,0.07243,0.9634,0.1602,0.4127,0.02384,0.3601,0.977,0.1053,0.001206,0.1563,1.3996,0.04486,0.03963,0.3843,1.739,1.3504,0.000059
05/06/2017,1.009,0.4108,0.1982,1.5171,0.173,0.02095,0.000101,0.0122,0.3162,0.07337,0.9627,0.1596,0.4123,0.0238,0.3595,0.9759,0.106,0.001204,0.1557,1.3968,0.04482,0.03961,0.3826,1.7416,1.3483,0.000059
06/06/2017,1.0109,0.4101,0.1981,1.517,0.1727,0.02089,0.000101,0.0123,0.3155,0.07365,0.9678,0.1591,0.4121,0.02379,0.3589,0.9757,0.105,0.001203,0.1553,1.398,0.04471,0.03963,0.3825,1.7354,1.3461,0.000059
07/06/2017,1.0191,0.4118,0.1985,1.5179,0.1731,0.02095,0.000101,0.01232,0.3167,0.07399,0.9708,0.1591,0.4128,0.0237,0.3597,0.9766,0.1051,0.0012,0.1552,1.3984,0.04474,0.03966,0.3805,1.7461,1.3492,0.000059
08/06/2017,1.0185,0.4117,0.1986,1.5145,0.1732,0.02102,0.000102,0.01226,0.3164,0.07418,0.9742,0.159,0.4129,0.02371,0.36,0.9772,0.1046,0.001202,0.1549,1.3954,0.04483,0.03964,0.3824,1.7463,1.3503,0.00006
09/06/2017,1.0131,0.4106,0.1979,1.5052,0.1725,0.02094,0.000101,0.01217,0.3154,0.07399,0.9692,0.1582,0.4116,0.02361,0.3587,0.9718,0.1045,0.001196,0.1542,1.3868,0.04464,0.03949,0.3806,1.7126,1.3453,0.000059
12/06/2017,1.0113,0.4058,0.1973,1.5032,0.172,0.0208,0.000101,0.01221,0.3145,0.07383,0.9658,0.1584,0.4095,0.02354,0.3577,0.969,0.1046,0.001185,0.1535,1.385,0.04437,0.03938,0.3811,1.6982,1.3415,0.000059
13/06/2017,0.9977,0.3995,0.1947,1.4835,0.1697,0.02057,0.0001,0.01203,0.3106,0.07323,0.956,0.1569,0.4038,0.02327,0.353,0.9583,0.1037,0.001173,0.1522,1.3671,0.04379,0.03903,0.376,1.6864,1.3238,0.000058
14/06/2017,1.0056,0.4024,0.1945,1.4872,0.1694,0.02056,0.000099,0.01208,0.3102,0.07358,0.963,0.1576,0.4038,0.02312,0.3522,0.9616,0.1046,0.001181,0.1526,1.365,0.04387,0.03901,0.3786,1.6883,1.3209,0.000058
15/06/2017,1.0067,0.4057,0.1951,1.481,0.1703,0.02057,0.0001,0.012,0.3113,0.07344,0.9566,0.1562,0.4055,0.02299,0.3542,0.9602,0.1031,0.001174,0.1518,1.3621,0.04374,0.0391,0.3777,1.6942,1.3283,0.000059
16/06/2017,1.0085,0.4024,0.1943,1.4804,0.1696,0.02052,0.0001,0.01193,0.3094,0.07375,0.9594,0.1565,0.404,0.02293,0.3528,0.9567,0.1031,0.001167,0.152,1.3588,0.04365,0.03897,0.3774,1.6914,1.3232,0.000058
19/06/2017,1.0047,0.4012,0.1939,1.4758,0.1695,0.0205,0.000099,0.01187,0.3091,0.07359,0.9571,0.156,0.4044,0.02264,0.3525,0.9539,0.1018,0.001164,0.1514,1.3569,0.04352,0.03893,0.3756,1.6853,1.322,0.000058
20/06/2017,1.0063,0.3998,0.1943,1.4771,0.1701,0.02056,0.0001,0.0119,0.3097,0.07321,0.9605,0.1553,0.4053,0.0223,0.3538,0.9548,0.1015,0.001162,0.1511,1.3604,0.04358,0.039,0.3747,1.6756,1.3267,0.000058
21/06/2017,1.0055,0.4,0.1949,1.4839,0.1706,0.02063,0.0001,0.01194,0.3104,0.07318,0.9618,0.1558,0.4069,0.02221,0.3549,0.9574,0.1019,0.001164,0.1519,1.3665,0.04373,0.03915,0.377,1.6864,1.331,0.000059
22/06/2017,0.9987,0.3973,0.1937,1.4769,0.1698,0.02049,0.000099,0.0119,0.3089,0.07307,0.962,0.1559,0.4053,0.02211,0.353,0.9522,0.102,0.001161,0.1513,1.3615,0.04352,0.03896,0.377,1.6772,1.3241,0.000058
23/06/2017,1.0048,0.3978,0.1941,1.4853,0.1701,0.02057,0.0001,0.01193,0.3094,0.07373,0.967,0.157,0.4074,0.0223,0.3538,0.9568,0.1026,0.001169,0.1521,1.3687,0.04378,0.03909,0.3784,1.6884,1.3268,0.000058
26/06/2017,1.0045,0.3998,0.1935,1.4819,0.1697,0.02054,0.000099,0.01186,0.3087,0.07406,0.9661,0.1563,0.4069,0.02245,0.3528,0.9538,0.103,0.001168,0.1519,1.3629,0.04367,0.03896,0.3787,1.6848,1.3238,0.000058
27/06/2017,1.001,0.3971,0.1936,1.4913,0.1691,0.02045,0.000099,0.01176,0.3075,0.07338,0.9603,0.1565,0.4051,0.02231,0.3516,0.9509,0.1016,0.001158,0.1528,1.3696,0.04343,0.03884,0.3751,1.6859,1.3188,0.000058
28/06/2017,0.9958,0.3958,0.1921,1.4844,0.1674,0.02024,0.000098,0.01164,0.3039,0.07299,0.953,0.1546,0.4016,0.02199,0.3482,0.9446,0.1007,0.001144,0.1524,1.3602,0.04294,0.03844,0.3714,1.6867,1.306,0.000057
29/06/2017,0.9985,0.3945,0.1918,1.4868,0.1667,0.02013,0.000098,0.01159,0.3031,0.07217,0.9488,0.155,0.4013,0.02196,0.347,0.943,0.09995,0.001136,0.1533,1.3598,0.04272,0.03829,0.3691,1.6903,1.3015,0.000057
30/06/2017,0.9968,0.3924,0.1914,1.4813,0.1662,0.02008,0.000097,0.01156,0.3023,0.0718,0.9506,0.155,0.3997,0.02196,0.346,0.9426,0.09917,0.001134,0.1538,1.3541,0.04271,0.03824,0.3689,1.6862,1.2977,0.000057
04/07/2017,0.9843,0.3915,0.1903,1.4685,0.1657,0.01998,0.000097,0.01143,0.3011,0.0711,0.9435,0.1549,0.3974,0.02182,0.3451,0.936,0.09792,0.001124,0.1518,1.3406,0.04243,0.03805,0.3635,1.6725,1.2941,0.000057
05/07/2017,0.9852,0.3921,0.1909,1.4714,0.1663,0.02003,0.000097,0.01146,0.3021,0.07087,0.9441,0.1545,0.3984,0.0216,0.3462,0.9391,0.09679,0.001124,0.1527,1.3441,0.04251,0.03814,0.3601,1.6774,1.2982,0.000057
06/07/2017,0.9821,0.3916,0.1903,1.4767,0.1657,0.02,0.000097,0.01143,0.3012,0.0707,0.9406,0.1549,0.3976,0.02158,0.3452,0.9363,0.09634,0.001119,0.1532,1.3447,0.04231,0.03799,0.3573,1.6773,1.2946,0.000057
07/07/2017,0.9797,0.3924,0.1894,1.4692,0.165,0.01995,0.000096,0.01131,0.2998,0.07111,0.9377,0.154,0.3964,0.02132,0.3436,0.9325,0.09617,0.001116,0.1528,1.3368,0.04217,0.03779,0.3558,1.6603,1.2887,0.000057
10/07/2017,0.9795,0.395,0.1894,1.4688,0.165,0.01999,0.000096,0.01129,0.3,0.07167,0.9371,0.1546,0.3959,0.02139,0.3437,0.9305,0.09586,0.001121,0.1527,1.334,0.04218,0.03776,0.357,1.6598,1.2888,0.000057
11/07/2017,0.9845,0.3972,0.1899,1.4774,0.1654,0.02002,0.000096,0.01132,0.3006,0.07197,0.9331,0.1553,0.3969,0.02125,0.3445,0.9339,0.09526,0.001123,0.1533,1.3371,0.0423,0.03789,0.3566,1.661,1.292,0.000057
12/07/2017,0.9816,0.3972,0.1885,1.4613,0.1638,0.01984,0.000096,0.0113,0.298,0.07193,0.9288,0.1546,0.3934,0.02129,0.3412,0.9284,0.09637,0.001122,0.152,1.3268,0.04211,0.03766,0.3579,1.6487,1.2794,0.000056
13/07/2017,0.9846,0.3969,0.1879,1.4529,0.1632,0.01977,0.000095,0.01125,0.2969,0.07182,0.9328,0.1542,0.3922,0.02127,0.3398,0.9257,0.09632,0.00112,0.1524,1.3178,0.04197,0.03753,0.357,1.6482,1.2743,0.000056
14/07/2017,0.99,0.3975,0.187,1.4515,0.1623,0.01968,0.000095,0.01126,0.2952,0.07213,0.9298,0.1545,0.3905,0.02141,0.3379,0.9238,0.09717,0.001122,0.1522,1.3134,0.04184,0.03751,0.3582,1.6553,1.2672,0.000056
17/07/2017,0.99,0.3982,0.1871,1.4535,0.1623,0.01969,0.000095,0.01125,0.2955,0.07204,0.9284,0.1554,0.3897,0.02136,0.3378,0.9255,0.09795,0.001123,0.1525,1.317,0.04169,0.03767,0.3587,1.6548,1.2669,0.000056
18/07/2017,1.0005,0.3992,0.1872,1.4606,0.1618,0.01963,0.000095,0.01128,0.2947,0.07213,0.9291,0.1565,0.3892,0.02134,0.3367,0.9242,0.09771,0.001123,0.1525,1.324,0.04161,0.0376,0.3582,1.6459,1.2628,0.000056
19/07/2017,1.001,0.3995,0.1865,1.4512,0.1613,0.01959,0.000095,0.01127,0.2938,0.07197,0.9272,0.1562,0.3885,0.02134,0.3359,0.9206,0.09745,0.001121,0.152,1.3194,0.04146,0.03749,0.3576,1.6411,1.2595,0.000055
20/07/2017,1.0004,0.4011,0.1861,1.4604,0.1611,0.01955,0.000094,0.01124,0.2933,0.0718,0.9299,0.1564,0.3883,0.02134,0.3356,0.9207,0.09682,0.001121,0.1525,1.3203,0.0414,0.03747,0.3568,1.6325,1.2585,0.000055
21/07/2017,0.9935,0.4012,0.1854,1.4632,0.1607,0.01949,0.000094,0.01129,0.293,0.07142,0.934,0.1564,0.3866,0.02122,0.3346,0.9211,0.09711,0.001122,0.1522,1.3257,0.04126,0.03751,0.355,1.6298,1.2549,0.000055
24/07/2017,0.9924,0.3976,0.1853,1.4565,0.1603,0.01943,0.000094,0.01127,0.2925,0.07075,0.93,0.1561,0.3853,0.02084,0.3336,0.9188,0.09647,0.001122,0.1521,1.3224,0.04127,0.03745,0.3518,1.6303,1.2512,0.000055
25/07/2017,0.9942,0.3959,0.1853,1.4592,0.1602,0.01943,0.000094,0.01121,0.2921,0.07047,0.9289,0.1569,0.3851,0.02085,0.3335,0.919,0.09593,0.001119,0.1526,1.3179,0.04123,0.03738,0.3509,1.6319,1.2507,0.000055
26/07/2017,0.9922,0.3957,0.1851,1.4572,0.1601,0.01943,0.000094,0.01118,0.2919,0.07053,0.9314,0.1571,0.385,0.02094,0.3334,0.9193,0.09611,0.001119,0.1522,1.3068,0.04127,0.03736,0.3523,1.6331,1.2505,0.000055
27/07/2017,0.9987,0.3971,0.1857,1.4621,0.1603,0.01952,0.000094,0.01124,0.2927,0.07082,0.9388,0.1575,0.3856,0.02105,0.3338,0.9211,0.09628,0.001122,0.1524,1.2998,0.04145,0.03756,0.3542,1.6392,1.252,0.000055
28/07/2017,0.9939,0.3959,0.1847,1.4619,0.1594,0.01941,0.000093,0.01123,0.2907,0.07008,0.9337,0.1571,0.3836,0.02091,0.3319,0.9169,0.09562,0.001108,0.1532,1.2847,0.04112,0.0373,0.3526,1.6328,1.2447,0.000055
31/07/2017,0.9964,0.3992,0.1856,1.4719,0.1598,0.01945,0.000094,0.01131,0.2916,0.07001,0.9354,0.1579,0.3851,0.02079,0.3329,0.9204,0.09463,0.001113,0.1541,1.2906,0.0413,0.0375,0.3543,1.6438,1.2485,0.000055
01/08/2017,0.9981,0.4015,0.1863,1.4779,0.1602,0.01953,0.000094,0.01135,0.292,0.07025,0.9356,0.1582,0.3863,0.02079,0.3337,0.9218,0.09449,0.001116,0.1545,1.2964,0.04136,0.03761,0.3553,1.6539,1.2514,0.000055
02/08/2017,1.0014,0.4022,0.1868,1.489,0.1607,0.01973,0.000094,0.01136,0.2931,0.07029,0.934,0.1593,0.3876,0.02073,0.3349,0.9246,0.09488,0.001119,0.1551,1.296,0.04154,0.03776,0.3556,1.6619,1.256,0.000055
03/08/2017,0.9991,0.4033,0.1872,1.4928,0.1609,0.01975,0.000094,0.01141,0.294,0.07042,0.9347,0.1592,0.3884,0.02089,0.3354,0.9253,0.09407,0.001115,0.1553,1.2976,0.04162,0.03782,0.3556,1.6519,1.2578,0.000055
04/08/2017,1.0015,0.4049,0.1879,1.4886,0.1616,0.01985,0.000095,0.01141,0.2954,0.07073,0.9372,0.1591,0.3898,0.02106,0.337,0.9292,0.09415,0.00112,0.1552,1.2992,0.04188,0.03797,0.3577,1.6495,1.2638,0.000056
08/08/2017,1.003,0.4051,0.189,1.4911,0.162,0.0199,0.000095,0.01147,0.2957,0.07079,0.9296,0.1597,0.3908,0.02118,0.3379,0.93,0.09542,0.001125,0.1552,1.3003,0.04198,0.03809,0.359,1.6458,1.2672,0.000056
09/08/2017,1.0011,0.4037,0.1903,1.4916,0.1625,0.01989,0.000095,0.01156,0.2962,0.07066,0.9306,0.1595,0.3913,0.02113,0.3388,0.9315,0.09433,0.001115,0.155,1.3176,0.04201,0.03821,0.3588,1.6509,1.2705,0.000056
10/08/2017,1.0026,0.4026,0.1912,1.4936,0.1626,0.01983,0.000095,0.01162,0.2962,0.07093,0.9254,0.1599,0.3913,0.0212,0.339,0.9324,0.09497,0.001111,0.156,1.3182,0.0419,0.03824,0.3598,1.6506,1.2711,0.000056
11/08/2017,1.0006,0.4006,0.1903,1.4984,0.1622,0.01978,0.000095,0.01163,0.2953,0.07102,0.9271,0.1597,0.3905,0.0212,0.3383,0.932,0.09427,0.00111,0.1559,1.3189,0.04183,0.03818,0.3585,1.6484,1.2685,0.000056
14/08/2017,0.9988,0.3988,0.1904,1.4975,0.1624,0.01982,0.000095,0.01159,0.2959,0.07149,0.9265,0.1601,0.3916,0.02129,0.3388,0.9326,0.09541,0.001115,0.1566,1.3086,0.04194,0.03821,0.3605,1.6483,1.2705,0.000056
15/08/2017,0.9974,0.3995,0.1908,1.4957,0.163,0.01989,0.000095,0.01154,0.2969,0.07151,0.9238,0.16,0.393,0.02129,0.3401,0.9327,0.09564,0.001122,0.1577,1.3109,0.04206,0.03831,0.3606,1.6407,1.2755,0.000056
16/08/2017,1.0017,0.4013,0.1897,1.4884,0.1623,0.01979,0.000095,0.01148,0.2954,0.07167,0.9238,0.1597,0.3916,0.02136,0.3386,0.9294,0.09609,0.001116,0.1567,1.306,0.04189,0.03816,0.3602,1.6337,1.2699,0.000056
17/08/2017,1.001,0.3995,0.1894,1.4837,0.1617,0.01971,0.000095,0.01151,0.2944,0.07125,0.9234,0.159,0.3901,0.02136,0.3372,0.9264,0.0958,0.00111,0.1558,1.3121,0.04169,0.03804,0.3594,1.629,1.2647,0.000056
18/08/2017,0.9977,0.3986,0.1887,1.4787,0.1609,0.01963,0.000094,0.01154,0.2934,0.07072,0.9216,0.1589,0.3882,0.02126,0.3356,0.9232,0.09546,0.001103,0.1551,1.3064,0.04151,0.03789,0.3576,1.6197,1.2586,0.000055
21/08/2017,0.9984,0.3992,0.1886,1.4844,0.1607,0.01961,0.000094,0.01155,0.2933,0.0712,0.9212,0.1593,0.3882,0.0213,0.3353,0.9241,0.09547,0.001105,0.1558,1.3062,0.04147,0.03783,0.3596,1.6222,1.2575,0.000055
22/08/2017,0.9932,0.3977,0.1884,1.476,0.1604,0.01959,0.000094,0.01147,0.2932,0.07109,0.9147,0.1586,0.3876,0.02128,0.3347,0.9217,0.09499,0.001107,0.1549,1.2977,0.04145,0.03776,0.3591,1.6102,1.2552,0.000055
23/08/2017,0.9924,0.3985,0.1887,1.4835,0.1605,0.01961,0.000094,0.01152,0.2936,0.07088,0.9069,0.1595,0.388,0.02129,0.335,0.9229,0.09512,0.001112,0.1556,1.3012,0.04152,0.03767,0.3603,1.6078,1.2564,0.000055
24/08/2017,0.99,0.3989,0.1881,1.4789,0.1601,0.01957,0.000094,0.01146,0.2928,0.07083,0.9039,0.1598,0.3871,0.02119,0.3341,0.9202,0.09492,0.00111,0.1554,1.2992,0.04144,0.03758,0.3597,1.6047,1.2529,0.000055
25/08/2017,0.9906,0.3968,0.1878,1.4821,0.1597,0.01952,0.000094,0.01142,0.2923,0.07086,0.9037,0.1605,0.3859,0.02125,0.3331,0.9207,0.09557,0.001113,0.1561,1.3024,0.04151,0.03755,0.3615,1.6072,1.2492,0.000055
28/08/2017,0.993,0.3954,0.1887,1.4929,0.1596,0.01953,0.000094,0.01143,0.2925,0.07017,0.9051,0.1608,0.3857,0.02134,0.3328,0.9218,0.09569,0.001116,0.1567,1.3069,0.04147,0.0376,0.3623,1.6135,1.2482,0.000055
29/08/2017,0.997,0.3951,0.1897,1.5037,0.16,0.01955,0.000094,0.01148,0.2933,0.06999,0.9098,0.1618,0.3863,0.02129,0.3337,0.9251,0.09639,0.001113,0.1579,1.3184,0.04158,0.03772,0.3634,1.619,1.2515,0.000055
30/08/2017,0.997,0.3985,0.1911,1.5009,0.1611,0.0197,0.000094,0.01143,0.2952,0.07087,0.9086,0.1617,0.389,0.02156,0.3361,0.9287,0.09677,0.001121,0.158,1.3122,0.04183,0.03795,0.3651,1.6287,1.2605,0.000055
31/08/2017,0.9931,0.3982,0.1902,1.4887,0.1602,0.01961,0.000094,0.01138,0.2935,0.07039,0.8977,0.161,0.3868,0.02157,0.3343,0.9233,0.09629,0.001115,0.1573,1.3023,0.04159,0.03776,0.3625,1.6161,1.2536,0.000055
01/09/2017,0.9876,0.3952,0.1889,1.4719,0.1584,0.01935,0.000093,0.01125,0.2901,0.06961,0.888,0.159,0.3827,0.02152,0.3304,0.9134,0.09593,0.001106,0.1551,1.2872,0.04122,0.03736,0.3617,1.606,1.239,0.000055
05/09/2017,0.9899,0.3964,0.1891,1.4733,0.1581,0.01929,0.000093,0.01136,0.2904,0.06927,0.8955,0.1589,0.3822,0.0215,0.3299,0.9144,0.09579,0.001094,0.1553,1.2932,0.04115,0.03731,0.3599,1.6094,1.2371,0.000054
06/09/2017,0.9801,0.3943,0.188,1.4628,0.1567,0.01914,0.000092,0.01125,0.2894,0.06885,0.8838,0.1575,0.379,0.02137,0.327,0.9081,0.09565,0.001082,0.154,1.2829,0.04075,0.037,0.3575,1.6008,1.2264,0.000054
07/09/2017,0.9758,0.392,0.1872,1.4585,0.1555,0.01898,0.000091,0.01119,0.2886,0.06866,0.8773,0.1568,0.3756,0.02133,0.3239,0.9055,0.09467,0.001077,0.153,1.276,0.04057,0.03672,0.3563,1.5899,1.2148,0.000053
08/09/2017,0.9791,0.3925,0.1873,1.4601,0.1553,0.01902,0.000092,0.01126,0.2892,0.06852,0.8826,0.1568,0.3753,0.02119,0.3235,0.9055,0.09399,0.001071,0.1529,1.2821,0.04038,0.03664,0.3555,1.6014,1.2132,0.000053
11/09/2017,0.9743,0.3926,0.1858,1.4521,0.1552,0.01897,0.000092,0.01112,0.2889,0.06869,0.8801,0.1547,0.3754,0.0212,0.3234,0.9014,0.0937,0.001072,0.1516,1.2725,0.04039,0.03661,0.3562,1.5988,1.2128,0.000053
12/09/2017,0.976,0.3899,0.186,1.4538,0.1557,0.01899,0.000092,0.01105,0.289,0.06845,0.8864,0.1551,0.3761,0.0211,0.3242,0.9025,0.09341,0.001078,0.1525,1.2665,0.04049,0.0367,0.3539,1.614,1.2159,0.000054
13/09/2017,0.9743,0.3888,0.1863,1.4517,0.156,0.01904,0.000092,0.01103,0.2907,0.06858,0.8832,0.1546,0.3764,0.02109,0.325,0.9035,0.09274,0.001079,0.1519,1.265,0.04049,0.03679,0.353,1.6119,1.2187,0.000054
14/09/2017,0.9733,0.3896,0.186,1.4506,0.1561,0.01902,0.000092,0.01103,0.29,0.06879,0.8792,0.1544,0.3766,0.02118,0.3252,0.9038,0.09265,0.001075,0.1522,1.2633,0.04048,0.03685,0.354,1.632,1.2198,0.000054
15/09/2017,0.9754,0.3901,0.186,1.4564,0.1558,0.019,0.000092,0.01098,0.2908,0.06892,0.8877,0.1554,0.3752,0.02116,0.3248,0.9056,0.09251,0.001076,0.153,1.2695,0.04051,0.03681,0.3544,1.6541,1.2182,0.000054
18/09/2017,0.9754,0.3916,0.1862,1.4621,0.1566,0.01908,0.000092,0.01098,0.2922,0.06899,0.8893,0.1564,0.3768,0.02112,0.3263,0.9081,0.09218,0.001084,0.1537,1.2734,0.04061,0.03698,0.3516,1.654,1.2238,0.000054
19/09/2017,0.9829,0.3919,0.1865,1.4712,0.1573,0.01909,0.000092,0.01101,0.2929,0.06911,0.8978,0.1573,0.3784,0.02111,0.3274,0.911,0.09211,0.001086,0.1543,1.2749,0.04073,0.03712,0.3516,1.6588,1.2277,0.000054
20/09/2017,0.9888,0.3925,0.1867,1.4697,0.1573,0.01909,0.000092,0.011,0.2931,0.06924,0.9052,0.1571,0.3783,0.0212,0.3273,0.9126,0.09251,0.001088,0.1542,1.274,0.04068,0.0371,0.3528,1.6623,1.2273,0.000054
21/09/2017,0.9787,0.3933,0.1872,1.4718,0.1581,0.01904,0.000093,0.01098,0.2939,0.06908,0.9022,0.1579,0.3797,0.02129,0.329,0.9134,0.09284,0.001089,0.1546,1.27,0.04084,0.03726,0.3518,1.6715,1.2339,0.000054
22/09/2017,0.9816,0.3938,0.1869,1.4729,0.1577,0.01901,0.000093,0.01099,0.2934,0.06938,0.9027,0.1581,0.3793,0.02139,0.3284,0.9158,0.09313,0.001088,0.1545,1.2705,0.04083,0.03723,0.3524,1.667,1.2317,0.000054
25/09/2017,0.9806,0.3923,0.1864,1.4634,0.1579,0.01895,0.000093,0.01103,0.2935,0.06906,0.8973,0.1579,0.3792,0.02145,0.3291,0.9135,0.09264,0.001088,0.1535,1.273,0.0408,0.03729,0.3486,1.664,1.2341,0.000054
26/09/2017,0.9754,0.3907,0.1864,1.458,0.1583,0.0189,0.000092,0.01103,0.2941,0.06881,0.8903,0.1568,0.3786,0.02139,0.3298,0.9128,0.0925,0.001087,0.1523,1.2745,0.04088,0.03724,0.3489,1.662,1.237,0.000054
27/09/2017,0.9755,0.389,0.1869,1.4577,0.1589,0.01889,0.000092,0.011,0.294,0.06844,0.8955,0.1561,0.3792,0.02133,0.331,0.9132,0.09153,0.001085,0.1522,1.2748,0.04091,0.03726,0.3473,1.6631,1.2412,0.000055
28/09/2017,0.976,0.3909,0.1868,1.4672,0.1594,0.01902,0.000092,0.01106,0.2942,0.06843,0.8987,0.1567,0.3809,0.02146,0.332,0.9164,0.09203,0.001086,0.1531,1.2817,0.04099,0.03728,0.3496,1.6728,1.245,0.000055
29/09/2017,0.9783,0.3941,0.1876,1.4742,0.1598,0.01911,0.000093,0.01109,0.2957,0.06868,0.9016,0.1567,0.3822,0.02167,0.3328,0.9197,0.09232,0.00109,0.153,1.2878,0.04111,0.03746,0.3507,1.6716,1.248,0.000055
02/10/2017,0.9788,0.3957,0.1879,1.4687,0.1601,0.01915,0.000092,0.0111,0.2954,0.06854,0.9005,0.1565,0.3825,0.0216,0.3334,0.9186,0.09193,0.00109,0.1531,1.2852,0.04107,0.03742,0.3502,1.6601,1.2505,0.000055
03/10/2017,0.978,0.397,0.1879,1.4691,0.16,0.01908,0.000092,0.01107,0.2949,0.06856,0.895,0.1566,0.3825,0.02159,0.3333,0.9177,0.09132,0.001094,0.1537,1.2834,0.04107,0.03743,0.3495,1.6557,1.25,0.000055
04/10/2017,0.9802,0.3988,0.1876,1.4678,0.1598,0.01919,0.000093,0.01107,0.2952,0.06845,0.8942,0.157,0.383,0.02165,0.3328,0.9166,0.09185,0.001093,0.154,1.2807,0.04103,0.03742,0.3493,1.6553,1.2479,0.000055
05/10/2017,0.9789,0.3997,0.1886,1.4699,0.1607,0.01926,0.000093,0.01113,0.2967,0.06842,0.8941,0.157,0.3852,0.0218,0.3346,0.9202,0.09192,0.0011,0.1543,1.2825,0.04133,0.03759,0.3508,1.6476,1.2548,0.000055
06/10/2017,0.9742,0.3967,0.1886,1.4707,0.1608,0.01919,0.000093,0.01112,0.2962,0.06766,0.889,0.1566,0.384,0.02158,0.3346,0.9188,0.09135,0.001097,0.1543,1.2813,0.04127,0.03752,0.3468,1.6383,1.2549,0.000055
10/10/2017,0.9732,0.394,0.1902,1.4754,0.1602,0.01916,0.000093,0.01114,0.2963,0.06699,0.8841,0.1573,0.3828,0.0216,0.3333,0.9219,0.09153,0.001103,0.1548,1.2817,0.04126,0.03761,0.3396,1.6504,1.2501,0.000055
11/10/2017,0.9728,0.3947,0.1896,1.4806,0.1601,0.01918,0.000092,0.01113,0.296,0.06673,0.8846,0.1578,0.3833,0.0216,0.3333,0.9221,0.09224,0.001104,0.1552,1.2842,0.04132,0.03767,0.3412,1.6506,1.2498,0.000055
12/10/2017,0.9756,0.3934,0.1893,1.477,0.1597,0.01917,0.000092,0.01111,0.2954,0.06647,0.8886,0.1579,0.3831,0.0216,0.3326,0.9218,0.09258,0.001102,0.1538,1.2788,0.04133,0.03766,0.3415,1.6471,1.2472,0.000055
13/10/2017,0.9842,0.3957,0.1898,1.478,0.1599,0.01927,0.000092,0.01116,0.2958,0.06599,0.897,0.1584,0.3842,0.02181,0.3329,0.9245,0.09395,0.001109,0.154,1.2819,0.04149,0.03777,0.3435,1.6606,1.2487,0.000055
16/10/2017,0.9848,0.396,0.1901,1.4788,0.1605,0.01936,0.000093,0.0112,0.2971,0.06572,0.8996,0.1588,0.3859,0.02187,0.3341,0.9268,0.09419,0.00111,0.1545,1.2849,0.04157,0.0379,0.3439,1.6627,1.2529,0.000055
17/10/2017,0.9835,0.3954,0.1895,1.4752,0.1607,0.0193,0.000093,0.01117,0.2971,0.0661,0.8992,0.1579,0.3867,0.02186,0.3346,0.925,0.0935,0.00111,0.1538,1.2813,0.04155,0.03789,0.3419,1.6538,1.2548,0.000055
18/10/2017,0.9787,0.3939,0.1884,1.4708,0.1599,0.01919,0.000092,0.01106,0.2956,0.06622,0.8914,0.1569,0.3851,0.02174,0.3329,0.9198,0.09209,0.001103,0.1532,1.272,0.04132,0.03767,0.3397,1.6459,1.2486,0.000055
19/10/2017,0.9821,0.3931,0.1886,1.4771,0.16,0.0192,0.000092,0.01109,0.2955,0.06625,0.8761,0.1569,0.3856,0.02174,0.3327,0.9195,0.09204,0.001103,0.1533,1.2793,0.04126,0.03767,0.341,1.6435,1.2478,0.000055
20/10/2017,0.9857,0.3954,0.1903,1.4852,0.1615,0.01938,0.000093,0.01111,0.2982,0.06635,0.8782,0.1578,0.3892,0.0219,0.336,0.9261,0.09209,0.001113,0.1543,1.2811,0.04164,0.03797,0.3431,1.6615,1.2601,0.000055
